shortcode,head_image_url,music_title,music_artist
DHujolRJTSy,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/486556883_18495067294042591_6303387053459859050_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QG7Ylw49lA0g9PIM8WDfG6T72pCORDoge5ZaBBFfmBa_H39da2zFTWcIWOBz_Ent2M&_nc_ohc=G9uB2SsPJ_4Q7kNvwFo5u6h&_nc_gid=xRPCZBZyZPvvnzEJxlx4ew&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5Nzk2OTg3MjczODY2MTU1NA%3D%3D.3-ccb7-5&oh=00_AfE4GWxcodnzDZ7fSGUB0TUSrcHA8znaIoBBSaja0JbHog&oe=68150493&_nc_sid=fc8dfb,Razorblade Kiss,HIM
DFo3j-6y-hQ,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/476293473_17936467058992309_91005292066356616_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyMDZ4MTM4NS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGUPqdHMvl7wCuTAF7Y6a7jXOEITWUOw3giErubZMznmRihCxg8hSqDUT9CL9f6b5g&_nc_ohc=Ug2Mi_qclf0Q7kNvwF33Vgb&_nc_gid=vseQW1Evo1xLFIIdmPhmYQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MDMzOTg1MzM0NDc3MTkyMg%3D%3D.3-ccb7-5&oh=00_AfGRwaw-t45Lrn6PwR7VYSmpe1ZG9ySt8E883BzMS_V02g&oe=6814F792&_nc_sid=fc8dfb,Before I Go,Yeek
DFv6K7Vu1tT,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/476483806_17936788871992309_4267319156535775614_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5Ny5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QG2uxwnVkIPdOnLXBQSdQPfyLJzJfIsCI0FkcSGhTBFLZaUdPyoXz_MuuWc2vxgOpU&_nc_ohc=uB1irHsSgLEQ7kNvwGNa9ja&_nc_gid=3C8GdqG5X4i7tfs7aJrkVQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MjMyMTY1MjI2OTcyMzE2NA%3D%3D.3-ccb7-5&oh=00_AfEi0tIFGLEZkRAPAC3dxm0zQec7-bXyhiR6aOeg5xh1Sw&oe=6815012D&_nc_sid=fc8dfb,Miley Cyrus,Che
C9-ipu-yBDp,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472769264_18441181507072723_2420626592577472843_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFf5nFMZp_izYvwMW7sknJQNxinYXnMwq6hGOoum5mxy_o7l8MRELGQpl6ptD_dFEA&_nc_ohc=zDs4Iaob25wQ7kNvwGC5vID&_nc_gid=4Zo6DcMb1A3iYLpTZbO8Ng&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQyMjMyNTE1NTg2NjIwODY5MQ%3D%3D.3-ccb7-5&oh=00_AfFIijQAvWeueR_tDSqO3W0t1q1lqi9YCvvk13vj8M58dA&oe=6814EB38&_nc_sid=fc8dfb,Fires (feat. Lil Yachty),Trae Tha Truth
C_svdlKSEKv,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/459183002_496247916450765_1300944765416163784_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEzNzh4MTY0NC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE_3gNyfcXG8nOVZWxgvZ9ndQ_mP-Ii7u0nHc5lvVjO-UcoQZTQErSDS9zrqdvmox0&_nc_ohc=M1KRh6Uic9wQ7kNvwFQRfgp&_nc_gid=ufGhYvZxqWXmh-75ivXhFQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ1MzM0Mzc0MTQxMzkyMTgwNA%3D%3D.3-ccb7-5&oh=00_AfE5WbD3netSOh4Xmagy_5h2F30rvThhp0w_nPztyC4KdQ&oe=6814FD2C&_nc_sid=fc8dfb,Lucifer,A. G. Cook
C_c3N09zuTc,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/457874415_3770398706566742_8456405810649477429_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjk3MXgxMDE5LnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFtD6BAwKfGjMKvPz7Bb-HTodvD0lR9gtq5SVqxmnjfYqxwTyPqgysL5HAmtO30uxo&_nc_ohc=xiObx36oCkMQ7kNvwFINYbt&_nc_gid=dR9qVFivRfwnZz_IEpZ4yQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ0ODg3NDI0MTE5MjkwMzc1NQ%3D%3D.3-ccb7-5&oh=00_AfG38srxvkEt39jOKm2gmcVkTwIdPdX5gXo5VIuZkVDAeQ&oe=68150A77&_nc_sid=fc8dfb,My Life,Erykah Badu
C-QJOKzOBs9,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/454310221_18413470516072723_1114978642632909794_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEG_ekjL6HLPZIqUF0XsPiJPbh8ABN95HY_z6bDNxRDfbIECBzj2VE-phk2OC2Z3lY&_nc_ohc=KMPSY5ZiU0EQ7kNvwFiBF0a&_nc_gid=o-bq4WICjM19EWetR8bTvQ&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQyNzEyODg2NDkwNjMyNjI4Nw%3D%3D.3-ccb7-5&oh=00_AfHWMKFgRdSjThT4T35fb5-fgLvZvYy5PsthwjlCBPuLpw&oe=6814F402&_nc_sid=fc8dfb,STILL TALK’N THAT SHIT,"Killer Mike, Key Glock, Project Pat"
DGXyq7cyWkH,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/481141506_17938664654992309_717107084503653544_n.jpg?se=-1&stp=dst-jpegr_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTExNS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEZJ-oPKzcfDeFcCSmHtvLfV3bObEKdKAq-KfsWkoBDVH6RDJevxy2uzr7aUlHbWTY&_nc_ohc=tfUSw72wqZAQ7kNvwFwCfV4&_nc_gid=diCt2r107sSGGWVzuyHxaQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3MzU0NzY2MjY0MzMxNzk1OQ%3D%3D.3-ccb7-5&oh=00_AfES5nID0sMqoZ0DItqgOgk7po-oPh-0u_eXVqk5_lSCTQ&oe=6814FB9A&_nc_sid=fc8dfb,Teeth (Interlude),XXXTENTACION
C1lr_JcBGAF,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/414488593_388719737051348_2321739729965670104_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjk0NXg2MDQuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG6IKjSjw9Q3AyhLGQ-6Za4EB4Ah1USJ7IRASQbcYZ-a49_J0JeDJKfQilnEvtWJNU&_nc_ohc=lMEC1qJdgq4Q7kNvwEQ5KQM&_nc_gid=t3mxWLRJk3sTL_kyUnsWIw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzI3MTIxNDE1NDk1ODQ2NDcyNw%3D%3D.3-ccb7-5&oh=00_AfHQWMbR8-sTGiprzXBaen-IkgWzAJ0a2Os1SIWqAgtEOg&oe=681502E1&_nc_sid=fc8dfb,Slay3r,Playboi Carti
DHve8NGS98p,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/487263994_17942650685992309_527422205813460754_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFYB3X4d29fOaQ06T8Cgx46cBuwfFOMTuQ8I5VSw2wUhvAlhtknHAvgAnR1dPmwoVU&_nc_ohc=qZrWYXvczfAQ7kNvwHeMSbv&_nc_gid=WeFQqNCAvSXTNzEo6QMeng&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5ODIzMDY4NjEyMzE5Mzk5NQ%3D%3D.3-ccb7-5&oh=00_AfESuboXSVBIdCTQz5londZ822s-8LuGI7lMrxLEuiKarw&oe=6814F38D&_nc_sid=fc8dfb,W1LL U L13?,SAILORR
DGYfs_YMs4k,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/481206232_18395306377098914_1091936784491270841_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc4NS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGhrakVnN32ubD4nvSuhaCDe2ETCspJrOv2060_3pnYtG0vNTSWc9F-NZUWqRTf6M4&_nc_ohc=Q9Cez5xr5acQ7kNvwGn9T3K&_nc_gid=8e2uBEN8EzE_raDyan4Hrw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3Mzc0NTcyNjY3NzgxMjU0OA%3D%3D.3-ccb7-5&oh=00_AfFhPoCVqTZIee9son7_rlrz_yhOWftMgyfx8LVDVBs5lg&oe=6814F2BE&_nc_sid=fc8dfb,You're Not The Only One I Know,The Sundays
CwyleLehioo,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/375571669_1105868113716384_5748727319906704651_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE2RFF3aN4L-EH_wTJkyW_qOBgMV052ItvFMgTiHEC9GI9gocgEBxFD3lvFRGe6CHI&_nc_ohc=ubNDOQzpixQQ7kNvwFrqYHa&_nc_gid=EjU4pxV2xiDtBkpl6cyhag&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzE4NDc3MjY4MDkyNzA5MjQyOA%3D%3D.3-ccb7-5&oh=00_AfFgIlQFf18T3iaCAWjAbACqhUWk7sJUZ988nRo2K0RD3Q&oe=6814E052&_nc_sid=fc8dfb,Paint The Town Red,Doja Cat
C_YdHTnvn7G,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472930701_18441189130072723_3127090765571391382_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFS2LbsBeZhtWn1SrOiOt5xGBs_UGISfvnMfjhLJvV0aiQjvo01g8zbfB81kxwAtmc&_nc_ohc=G3dOONsmB88Q7kNvwFvClF7&_nc_gid=-yoP4Z3YRMN0ol2Y9B5e5w&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ0NzYzMzU0OTA5MDIxODQ5MQ%3D%3D.3-ccb7-5&oh=00_AfFEHd6OIDWwh8K98RTFdXI8MHf06UAaG2HKCgFR64yvlA&oe=6815079F&_nc_sid=fc8dfb,Insane,Summer Walker
DCXAC-OxvcU,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/466659587_382369018203778_1703675157243411601_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFwS64WOkloaZmJa9It9j7f48VR6KoUreF8Dk39VaIi6QKcEoIG6iiZVAzV9lClegA&_nc_ohc=WZomnT5knDQQ7kNvwEsXg5O&_nc_gid=Btmxo5ZxslEUvCGxXkYp9A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwMTI2NzQyNzc4NDk4OTg4MQ%3D%3D.3-ccb7-5&oh=00_AfELxjOVBmOiV9rcfN0GVoyrPrFs1ZnFp9Ktwud0XVXAdQ&oe=6814F6B3&_nc_sid=fc8dfb,PLAYA WALKIN,"Concrete Boys, Lil Yachty, Dc2trill"
DIYwLgyS4w3,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/490569496_17944376861992309_8294578133886877633_n.jpg?se=-1&stp=dst-jpegr_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4OTg0Lmhkci5mNzU3NjEuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH32rP0vvaNZlvd1P7_qGr_b0m9ob-CuLt2cNgEc3N3yDfxInJdAKWyzVNtjHApkBU&_nc_ohc=eEOZziFd3IAQ7kNvwFo0PRa&_nc_gid=RiEk5ZcrLNmGFe89DYkzgw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwOTg0Njk3NzI3MTY4NDcwNw%3D%3D.3-ccb7-5&oh=00_AfHkDWWdhSWUB6IL1Ra79mPf9PpetbzFe8rKTTcze-_d2g&oe=68150B23&_nc_sid=fc8dfb,Psycho,Ken Carson
DBnhsv5yl2p,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/464653610_1092507738885443_3327480633063723367_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHuKHWojWJ9_yJbESM6uPGCc6ZtJbPjCWff8K-Ix8m0kl06SPr6-e7ppsNDA6pIUXA&_nc_ohc=v7QOtotcF6MQ7kNvwH_8NrC&_nc_gid=H8lLZradNplQcwdqs-5YLQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ4NzkwNDYyOTEwNTc4MzgyMw%3D%3D.3-ccb7-5&oh=00_AfFySnxQdpsbCp-NzdNZD3reDMGaqj4TVZNJjf9rt3pmzw&oe=6814F235&_nc_sid=fc8dfb,Ex Bitch,XXXTENTACION
DFaql_No3b0,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/475194567_18485644060001169_3553517779002113280_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE-DERP3qcBVY6mZ6CwGxuKy0Ybz4Ghs__c5H0WbloJ346vjHdItD2m2kCCqNVAwYE&_nc_ohc=DoGq0FcGYBUQ7kNvwGRjnxS&_nc_gid=gDSIQDasyrBN9BsZBjm-Vw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NjM0MjE2MzgyNjU5NjQzMQ%3D%3D.3-ccb7-5&oh=00_AfHcnjMAPh93XlouAFnThpJgTR28pAWA_iiIevdhCSOKQQ&oe=6814E4FE&_nc_sid=fc8dfb,BIG DUMP BALLAD,Westside Gunn
C8L8OpyOX41,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/471148212_18476622655063768_8656492856270458970_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE5mu20n8V-NkWrJb_bJOePpqPl78nMfYpv2ZnQGTo9MiwkevuQDkI84FT7ient6Yo&_nc_ohc=1X6A0iXO8CkQ7kNvwEfseOJ&_nc_gid=_u1JWiDlGdRU8t0_xjUzsA&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzM5MDA2ODAyNTU2NTM3OTQ4NQ%3D%3D.3-ccb7-5&oh=00_AfF2_aia08IXoMIToX-ROfrneaVQ3CGiM0DAtKbEQ89L4Q&oe=68150B19&_nc_sid=fc8dfb,Shut Down,BLACKPINK
DEIt_OYTcqZ,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471851694_1109250264005045_2254003072315714327_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEyMjd4MTI4OC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHd3rRzwvrCXmhTE1_pkOTl0VcMUW-OyaF3E268uvjn3hTefSrc7zvUtXscvPgSlC8&_nc_ohc=N5viWogfDasQ7kNvwHSilB9&_nc_gid=RBYcokgQVLEoyYfBRL8V4g&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzMzI3NjE2NDUzMjMyNTAxNw%3D%3D.3-ccb7-5&oh=00_AfGfsc2saWSj6R9gb51YAXyM_HD1lGiB2LJndA7hO2d3Yg&oe=68150A90&_nc_sid=fc8dfb,Hold Tight,Justin Bieber
DAyki7fS9wM,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/462266509_18424624558072723_6173067896291726049_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5Ni5oZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEz2yEKWL36W-w1EPV81rs_vj4SD5CP7L1rNQ6bA3cGPoG7uBfnO4kEqFLLkmbCiwg&_nc_ohc=mpTYdhcwLikQ7kNvwHF4D6r&_nc_gid=wD3WGaJ87UpJqaouxWSceA&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ3Mjk5ODk4MTE4NDMxNTc5Ng%3D%3D.3-ccb7-5&oh=00_AfGlOXUO0XLYCfvHSeJ0IlLp8DSymjgkobQD2XbsaVB7LQ&oe=6814EFDC&_nc_sid=fc8dfb,Found (feat. Brent Faiyaz),Tems
C_Xk2wASacu,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/458152569_474280308913779_8866669909068105313_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGDYszuP98Tj_UqFrGgZINGalIhsw8e3ZdpFihWSbvMOGk7THP5u8AccjvptcEdto0&_nc_ohc=gJfsZLDNoREQ7kNvwE8v-vf&_nc_gid=7WMPnKZJ2t3v1bKngREpuw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ0NzM4NjEyNDUxNDQ2ODc1NA%3D%3D.3-ccb7-5&oh=00_AfFQz_QwcMR0M0h-U-VZ7y-i2h9o0AhPLsLus2yKhjR5Ig&oe=68150336&_nc_sid=fc8dfb,Itsuka,Saucy Dog
C8RPby0S8e3,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/448366203_975099460746324_730586667367942214_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc1NS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFxuMlUlc-WNCzI1tPvsSeygPJNtBhFmP_K4pb5oVfDS19MSzUk9p5liDyu9ziSRG0&_nc_ohc=Pq0Rmqd8lBkQ7kNvwGmPpNC&_nc_gid=2GyHXrMQCxWbHD-AZtuUHg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzM5MTU1OTg2Mjc2MDA5MzQxOQ%3D%3D.3-ccb7-5&oh=00_AfF33Y9k7wVEhAQgw5HBRk9w7Ap5iNsO5VcCIPCvYLgkBA&oe=6815120B&_nc_sid=fc8dfb,Cradles,Sub Urban
DAWJfD0xfzO,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/461315442_1593699368225732_5418630777286572159_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEoCq2d30vBOFoqRIXD_WoTJY77MbfgpVuMgvcdyI5f4dCVUfvqU_IZYrNTmsLQUdE&_nc_ohc=KRRk0UbGhV4Q7kNvwHz5I5U&_nc_gid=eMUhq-_0toVSXym30C63tQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ2NDk5ODY2OTgyNzY1NTQ1Mg%3D%3D.3-ccb7-5&oh=00_AfHOe4mVDt6aAF9Xa5tEKLoDBliqe61-5Mnjq0ZwMGVlyQ&oe=6814F637&_nc_sid=fc8dfb,Chanel,Frank Ocean
DCcA5CATePu,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/467019523_1237764984181834_2531518376769066499_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHaBsybRn53oMomBoGRQKO67tGp-iYkdSsGxUJ-5J5O0hZFD59wDrla0C0nsDUfPWk&_nc_ohc=ofRbCDKeq8gQ7kNvwGuUYt9&_nc_gid=JnTfhr_5N8jumDTMwGBJ1Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwMjY3ODUwNjcxNzY0NTg2Mg%3D%3D.3-ccb7-5&oh=00_AfHB8phKt8DWE8I4kylMcXfbB3QN4BBTCF4DndWLP8ymhQ&oe=6815067B&_nc_sid=fc8dfb,Meow,lvusm
DFf0N1YzyR_,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/475681087_17933515493989784_2907141116956902504_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHw_8Z2ZGPaYONh-8jjy9HOA2VIDsV4nV0fj1C7B_bRtsMcQ3qohCmnDSBjiSAmXq0&_nc_ohc=bHv1gmJ63z0Q7kNvwFJ5d5j&_nc_gid=GUZ2aNDIdrWLVO4pZijpng&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1Nzc5MTg2NjYyMjQyNzM1MA%3D%3D.3-ccb7-5&oh=00_AfHAG8qnisISrIKeKexSKYCHYudAlIYb0R6O2byxjIRMug&oe=6814E4C2&_nc_sid=fc8dfb,Grand Escape (feat. Toko Miura),RADWIMPS
